disease_category,taxon,genus,meta_effect,meta_p,meta_q,k_projects,I2,pooled_effect,pooled_p,pooled_q,concordance_class,sign_agree,pooled_method
asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Aggregatibacter,Aggregatibacter,-0.1906930364874263,0.42823263790229105,0.9492584596611647,3.0,0.0,-0.22453993604762287,0.35948411424931226,0.9091449215282793,ns,True,mixedlm
asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Haemophilus,Haemophilus,-0.42613753754854167,0.012236220866586444,0.7280551415618934,3.0,0.0,-0.38627540825585016,0.1308118952943271,0.9091449215282793,ns,True,mixedlm
asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.Mannheimia,Mannheimia,-0.17114911503877123,0.3912557064528662,0.9492584596611647,3.0,0.0,-0.2022963278887782,0.4209565491784907,0.9409801694858807,ns,True,mixedlm
asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Enterobacterales.Pasteurellaceae.NA,Pasteurellaceae,0.14891050420215907,0.5231260875520729,0.9759262522748139,3.0,0.0,0.14303205084077347,0.5392746149078445,0.9459094406443006,ns,True,mixedlm
asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Lysobacterales.Lysobacteraceae.Stenotrophomonas,Stenotrophomonas,0.2469455894180644,0.040035119820788,0.7940298764456286,3.0,0.0,0.28049004571795266,0.02556375061546287,0.8436266906125302,ns,True,mixedlm
asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Acinetobacter,Acinetobacter,0.2814475248789738,0.32004633818260153,0.9492584596611647,3.0,29.05483555941674,0.26206705955392656,0.2312439543455409,0.9091449215282793,ns,True,mixedlm
asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Enhydrobacter,Enhydrobacter,-0.3498535201964084,0.03731583199310337,0.7940298764456286,2.0,0.0,-0.2902145309125483,0.03368059789195278,0.8436266906125302,ns,True,mixedlm
asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Moraxella,Moraxella,0.21396432902832555,0.5429893198782372,0.9759262522748139,3.0,31.342226732800793,0.25813013129703993,0.3684960573464995,0.9091449215282793,ns,True,mixedlm
asthma,Bacteria.Pseudomonadota.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas,Pseudomonas,0.030645806406561272,0.9256249606372021,0.9759262522748139,3.0,28.008230075988966,0.07393018900127572,0.7733571676879365,0.9785387808767378,ns,True,mixedlm
asthma,Bacteria.Pseudomonadota.NA.NA.NA.NA,Bacteria.Pseudomonadota.NA.NA.NA.NA,0.20351460982861308,0.45682082592826867,0.9537136541309469,3.0,26.449001914753538,0.34555330333128814,0.11660659201172165,0.9091449215282793,ns,True,mixedlm
asthma,Bacteria.Spirochaetota.Spirochaetia.Spirochaetales.Spirochaetaceae.Treponema,Treponema,-0.17975600123219954,0.5995930736484323,0.9759262522748139,3.0,41.35031415663643,-0.07652102298763785,0.7601682169476213,0.9785387808767378,ns,True,mixedlm
asthma,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Bilophila,,,,,,,0.023329737930835384,0.9138420019757965,0.9785387808767378,ns,False,mixedlm
asthma,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio,,,,,,,-0.401731772758197,0.026114281556712474,0.8436266906125302,ns,False,mixedlm
asthma,Bacteria.Thermodesulfobacteriota.Desulfovibrionia.Desulfovibrionales.Desulfovibrionaceae.NA,,,,,,,0.20595998497329873,0.08701955682951149,0.9091449215282793,ns,False,mixedlm
asthma,Bacteria.Verrucomicrobiota.Verrucomicrobiia.Verrucomicrobiales.Akkermansiaceae.Akkermansia,,,,,,,0.0633064463225846,0.7558667998962818,0.9785387808767378,ns,False,mixedlm
asthma,Eukaryota.NA.NA.NA.NA.NA,,,,,,,0.17014638084236147,0.19635457690135028,0.9091449215282793,ns,False,mixedlm
asthma,NA.NA.NA.NA.NA.NA,,,,,,,-0.03397231519367927,0.8570931484459674,0.9785387808767378,ns,False,mixedlm
cancer_other,Archaea.Methanobacteriota.Methanobacteria.Methanobacteriales.Methanobacteriaceae.Methanobrevibacter,Methanobrevibacter,0.36418130819702066,0.17890462361418402,0.8331843899746284,3.0,14.908905346432036,0.482699034828468,0.046947366825137046,0.45643273302216575,ns,True,mixedlm
cancer_other,Bacteria.Actinomycetota.Actinobacteria.Actinomycetales.Actinomycetaceae.Schaalia,Schaalia,-0.12369414579002586,0.659148230869683,0.918021167412788,3.0,63.30670204495925,0.09176204596768195,0.5385015853414568,0.8747916545596529,ns,False,mixedlm
cancer_other,Bacteria.Actinomycetota.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae.Bifidobacterium,Bifidobacterium,0.047919003938686644,0.8451839376359997,0.9391262403893145,3.0,0.0,0.1005074700071834,0.6438384896410227,0.9135388781789552,ns,True,mixedlm
cancer_other,Bacteria.Actinomycetota.Actinobacteria.Micrococcales.Micrococcaceae.Rothia,Rothia,-0.12458989478891262,0.3142610964343989,0.918021167412788,3.0,0.0,-0.03903365526551256,0.7550391753761441,0.9500415974468729,ns,True,mixedlm
cancer_other,Bacteria.Actinomycetota.Actinobacteria.Mycobacteriales.Corynebacteriaceae.Corynebacterium,Corynebacterium,0.3853876420074988,0.08476353391452275,0.65792647752701,2.0,0.0,0.09948592291158821,0.3312679982589497,0.8148889887203902,ns,True,mixedlm
cancer_other,Bacteria.Actinomycetota.Actinobacteria.Mycobacteriales.Corynebacteriaceae.Lawsonella,,,,,,,0.1537559074469489,0.1378849046582443,0.6521583328430474,ns,False,mixedlm
cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriaceae.Collinsella,Collinsella,0.707309099452129,0.039045910666596476,0.5534872166998023,2.0,0.0,0.42229189609015055,0.035600875799688576,0.4223712852365875,ns,True,mixedlm
cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Coriobacteriales Incertae Sedis.Incertae Sedis,Incertae Sedis,0.17230868118924922,0.47446518476814725,0.918021167412788,2.0,39.33611560747883,-0.02422099787982061,0.8673057656723823,0.9741090977580703,ns,False,mixedlm
cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Adlercreutzia,,,,,,,-0.205739597868415,0.11591899727029287,0.6367233236019552,ns,False,mixedlm
cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Asaccharobacter,,,,,,,-0.27850324705965646,0.0307316051196375,0.4223712852365875,ns,False,mixedlm
cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Eggerthella,Eggerthella,0.2950167676881321,0.22928721749283643,0.918021167412788,2.0,0.0,0.19689026697702453,0.15419555698193982,0.6530852994009175,ns,True,mixedlm
cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Gordonibacter,,,,,,,-0.01428947563580979,0.8903334417528066,0.9826775494053449,ns,False,mixedlm
cancer_other,Bacteria.Actinomycetota.Coriobacteriia.Coriobacteriales.Eggerthellaceae.Incertae Sedis,,,,,,,0.04761766837877057,0.7266669998577298,0.9294135141273498,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Erysipelotrichaceae UCG-003,Erysipelotrichaceae UCG-003,0.0986893497569832,0.797885660148212,0.9289762876120027,3.0,54.29990041107218,0.007501344898675932,0.9712709728229612,0.9948210799732836,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Massiliomicrobiota,,,,,,,-0.03133397137440699,0.7275980082025538,0.9294135141273498,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelatoclostridiaceae.Thomasclavelia,Thomasclavelia,-0.3645756943185158,0.07398427034630274,0.6421406064063592,3.0,0.0,-0.29316167219609207,0.0931829783253504,0.603963748405049,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Faecalitalea,Faecalitalea,-0.1297153912780871,0.6427969893821657,0.918021167412788,3.0,69.72474665418794,0.1343600921528857,0.3568073136696065,0.8148889887203902,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Holdemanella,Holdemanella,-0.2236091127124237,0.28016185179236197,0.918021167412788,3.0,0.0,-0.1111372353373711,0.5466299654193242,0.8776169169576306,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Holdemania,Holdemania,0.0068747147772626775,0.9530345237285445,0.9648734619115078,3.0,0.0,-0.029441141966020823,0.7739332126620908,0.950942802595719,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.Turicibacter,Turicibacter,-0.09120415118216711,0.6354951108728804,0.918021167412788,3.0,0.0,-0.08413453705710366,0.6380367788467325,0.9135388781789552,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Erysipelotrichales.Erysipelotrichaceae.[Clostridium] innocuum group,[Clostridium] innocuum group,-0.15428513687482973,0.6359207862996574,0.918021167412788,2.0,47.864264801538525,0.09284887192133058,0.3861769281099946,0.8148889887203902,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Izemoplasmatales.Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.06014060780075629,0.6590143040807275,0.918021167412788,2.0,18.848942216638576,-0.0639878679212238,0.5239335928486089,0.8747916545596529,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Carnobacteriaceae.Granulicatella,Granulicatella,-0.29077591407896736,0.03027938213462995,0.5534872166998023,3.0,0.0,-0.23101472661698919,0.05005480619524438,0.4592233709802949,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Enterococcaceae.Enterococcus,Enterococcus,0.3835630651804838,0.05144742085503425,0.555885665739212,3.0,23.33958099596297,0.19262334784352053,0.2072154417754214,0.7110333786411519,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.HT002,,,,,,,-0.05005550507730083,0.6212174333982649,0.9135388781789552,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Lactobacillus,Lactobacillus,-0.06626263599757974,0.71205536890197,0.9269958124785739,3.0,0.0,-0.10976329834069623,0.49433977278714036,0.8684218429991075,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Lactobacillaceae.Ligilactobacillus,Ligilactobacillus,0.12169450178484971,0.43033791530509,0.918021167412788,3.0,0.0,0.06035361849944433,0.6893839219090954,0.9294135141273498,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Streptococcaceae.Lactococcus,Lactococcus,-0.18762585629697234,0.47067772451546663,0.918021167412788,2.0,34.08017152699325,-0.21643796167569695,0.0784205400818886,0.5489437805732202,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Lactobacillales.Streptococcaceae.Streptococcus,Streptococcus,0.06531365160775825,0.7558879992603121,0.9269958124785739,3.0,0.0,0.005317836705479487,0.9777804582845075,0.9948210799732836,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.RF39.Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.07114147423531036,0.731821641551256,0.9269958124785739,3.0,0.0,-0.019620529814767862,0.9176673319775155,0.9831296810369236,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Staphylococcales.Gemellaceae.Gemella,Gemella,0.22725547968701282,0.26540883201333787,0.918021167412788,3.0,44.79287483501309,0.3026296264310769,0.013287513112739797,0.2583683105254961,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Bacilli.Staphylococcales.Staphylococcaceae.Staphylococcus,Staphylococcus,0.5883054236781726,0.0367223607170361,0.5534872166998023,2.0,0.0,0.20774475788906072,0.11700177582222064,0.6367233236019552,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenella,Christensenella,0.004512134190961126,0.9798361957233936,0.9858845673019331,2.0,55.11365316972601,0.011485335698510336,0.9040633454529173,0.9826775494053449,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Christensenellaceae R-7 group,Christensenellaceae R-7 group,0.09061932106696564,0.7424984396071028,0.9269958124785739,3.0,30.389236208696058,0.2082342325785459,0.27535473612776673,0.7727362661791959,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.Incertae Sedis,Incertae Sedis,-0.17857410477389712,0.2860875305568469,0.918021167412788,3.0,0.0,-0.14175659562182522,0.359125903121728,0.8148889887203902,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Christensenellales.Christensenellaceae.NA,Christensenellaceae,0.05832384038140773,0.7529727570981409,0.9269958124785739,2.0,0.0,0.0070295528014716335,0.9656572107498016,0.9948210799732836,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Clostridia UCG-014.Incertae Sedis.Incertae Sedis,Incertae Sedis,0.21375685083215556,0.40660830769955225,0.918021167412788,3.0,0.0,0.18545242045684046,0.42217160055383784,0.8351355062641516,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Clostridia vadinBB60 group.Incertae Sedis.Incertae Sedis,Incertae Sedis,-0.12807000483385805,0.3977208458470922,0.918021167412788,3.0,0.0,-0.11247701295800991,0.3764898069496909,0.8148889887203902,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Clostridiales.Clostridiaceae.Clostridium,Clostridium,0.33395535677965194,0.10906738264022078,0.6767172538328333,3.0,0.0,0.2519840063127108,0.16253573623598017,0.6530852994009175,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Eubacteriales.Anaerofustaceae.Anaerofustis,,,,,,,0.013307873048632984,0.8618891089204465,0.9741090977580703,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Defluviitaleaceae.Defluviitaleaceae UCG-011,Defluviitaleaceae UCG-011,0.10401928107988498,0.40920918160210895,0.918021167412788,2.0,0.0,0.0789511788935801,0.443950507439993,0.8444710739347693,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Agathobacter,Agathobacter,-0.09510775848439286,0.621623337144034,0.918021167412788,3.0,0.0,-0.06145687029719987,0.7080506952845187,0.9294135141273498,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerobutyricum,Anaerobutyricum,0.18945321928531728,0.32437867532649334,0.918021167412788,3.0,0.0,0.17523425302088702,0.2914319632447253,0.7727362661791959,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Anaerostipes,Anaerostipes,-0.26390385128717364,0.07432471652842149,0.6421406064063592,3.0,0.0,-0.22117405516451938,0.08214402140963531,0.5528924517956223,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Blautia,Blautia,-0.06292381331780673,0.5199868875033775,0.918021167412788,3.0,0.0,-0.013233047064612143,0.8739150191315259,0.9741090977580703,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Butyribacter,Butyribacter,-0.13006075386582608,0.4655395299243784,0.918021167412788,3.0,0.0,-0.1737447778354433,0.28371309076849704,0.7727362661791959,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.CAG-56,CAG-56,-0.11793473559717389,0.5777468249604816,0.918021167412788,3.0,0.0,-0.12681731427060727,0.4962410531423471,0.8684218429991075,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Coprococcus,Coprococcus,-0.12924849287077766,0.7141136474403185,0.9269958124785739,3.0,59.498558312338304,0.00746320224000634,0.9658635290028647,0.9948210799732836,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Dorea,Dorea,0.05317651093119244,0.778037885590873,0.9289762876120027,3.0,0.0,0.08082499587398594,0.6170078128683134,0.9135388781789552,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Eisenbergiella,Eisenbergiella,0.11729639973850245,0.5219605083203704,0.918021167412788,3.0,3.2979085403439545,0.038711804225117025,0.8136124429513468,0.9561965232021069,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Enterocloster,Enterocloster,-0.08152872961865483,0.6561969032857262,0.918021167412788,3.0,0.0,-0.04143423113562533,0.804736529834947,0.9561965232021069,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Extibacter,Extibacter,0.37419933502047575,0.10151333182943888,0.6767172538328333,3.0,0.0,0.3083130901772697,0.11990412231116161,0.6367233236019552,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Faecalicatena,Faecalicatena,-0.12607667439776352,0.4828578762695884,0.918021167412788,2.0,34.09320912368002,-0.10533964742450265,0.3677549443172299,0.8148889887203902,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Faecalimonas,Faecalimonas,0.0790713369417995,0.7596498743611245,0.9269958124785739,3.0,28.491132155446646,-0.04852552460193768,0.7807074576512106,0.950942802595719,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Frisingicoccus,Frisingicoccus,0.2445478800332173,0.4463491583537216,0.918021167412788,3.0,55.81196578854556,0.3380287048190709,0.03861680322163086,0.4223712852365875,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Fusicatenibacter,Fusicatenibacter,-0.23779874307166338,0.21717317001307124,0.918021167412788,3.0,0.0,-0.19568014226041971,0.23437311475323264,0.7595425015151058,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.GCA-900066575,GCA-900066575,-0.12408124774614243,0.3734359086221667,0.918021167412788,3.0,0.0,-0.12675032692495625,0.2785514492616391,0.7727362661791959,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Howardella,Howardella,0.19973730786890492,0.4474111875542821,0.918021167412788,3.0,66.21710877588389,0.3258020558794564,0.006292184978905938,0.19200368124250072,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Hungatella,Hungatella,0.037882582858211535,0.810560159387342,0.9289762876120027,3.0,0.0,0.016998214448292276,0.9022801826673877,0.9826775494053449,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Incertae Sedis,Incertae Sedis,-0.16350218539907954,0.37189535575536126,0.918021167412788,2.0,0.0,,,,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnoclostridium,Lachnoclostridium,0.234929610282473,0.22760133785798364,0.918021167412788,3.0,0.0,0.2248615001150481,0.19118750602466794,0.6818043776758497,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospira,Lachnospira,-0.2268525866076154,0.36066704695608465,0.918021167412788,3.0,26.816095633854886,-0.25449905444292764,0.1366068050927535,0.6521583328430474,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae AC2044 group,Lachnospiraceae AC2044 group,-0.13627725668496163,0.29330966299756533,0.918021167412788,2.0,0.0,-0.11274563248800742,0.28706677448943463,0.7727362661791959,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae FCS020 group,Lachnospiraceae FCS020 group,0.2788815588671392,0.12454918782199387,0.6767172538328333,3.0,0.0,0.20310177514409317,0.19480125076452848,0.6818043776758497,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae ND3007 group,Lachnospiraceae ND3007 group,0.14098684645462206,0.4877340453539515,0.918021167412788,3.0,0.0,0.13126515254251028,0.4811022969368064,0.8684218429991075,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NK4A136 group,Lachnospiraceae NK4A136 group,-0.1412529697921978,0.4449924362641261,0.918021167412788,3.0,0.0,-0.11509206258882128,0.4628383506540481,0.8684218429991075,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae NK4B4 group,Lachnospiraceae NK4B4 group,-0.08606872450781192,0.49253434906183124,0.918021167412788,3.0,0.0,-0.09038618778674726,0.42881452745879467,0.8351355062641516,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-004,Lachnospiraceae UCG-004,-0.23745428942467214,0.14218088116189953,0.7242338634184258,3.0,0.0,-0.12755041194754163,0.3546481235044837,0.8148889887203902,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnospiraceae UCG-010,Lachnospiraceae UCG-010,0.08989143698752906,0.7527221542742673,0.9269958124785739,3.0,46.43936678791544,0.13731889343956266,0.4084826511864932,0.8220538355573326,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Lachnotalea,Lachnotalea,-0.08045211908156766,0.5623497956313583,0.918021167412788,2.0,0.0,-0.08234016006093636,0.3272543811269021,0.8148889887203902,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Marvinbryantia,Marvinbryantia,0.20280172065900573,0.2730466035451593,0.918021167412788,3.0,0.0,0.09179858595614482,0.5893149255433334,0.9135388781789552,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Mediterraneibacter,Mediterraneibacter,-0.039248685038493956,0.7573422910435079,0.9269958124785739,3.0,0.0,-0.017065308362813603,0.8721709306655642,0.9741090977580703,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.NA,Lachnospiraceae,-0.27934092118584697,0.044143152252131466,0.5534872166998023,3.0,16.93807953806034,-0.2801149212872509,0.007680147249700029,0.19200368124250072,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Roseburia,Roseburia,-0.10717447635433279,0.7453029713276783,0.9269958124785739,3.0,66.85146116900138,-0.14197339789482652,0.35623827762280147,0.8148889887203902,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Sellimonas,Sellimonas,0.019465143657057312,0.9111918514031458,0.9550769782389733,3.0,0.0,0.036252926525265974,0.8162393505762118,0.9561965232021069,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Shuttleworthia,Shuttleworthia,-0.08739402362917753,0.5869661560441677,0.918021167412788,2.0,0.0,-0.05687134383970657,0.6681447730684911,0.9279788514840154,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.Tyzzerella,Tyzzerella,0.2131237339236391,0.10083370404705637,0.6767172538328333,3.0,0.0,0.16956222455643616,0.14237093465247266,0.6530852994009175,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.UC5-1-2E3,UC5-1-2E3,0.1124040482125461,0.3945178977508189,0.918021167412788,2.0,0.0,0.07675131767040018,0.4797558951018295,0.8684218429991075,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] eligens group,[Eubacterium] eligens group,0.032580026957695775,0.8718772685449188,0.947439965152145,3.0,0.0,-0.002764634444673564,0.9876886060220837,0.9948210799732836,ns,False,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ruminantium group,[Eubacterium] ruminantium group,0.11027427513920098,0.6106525498210643,0.918021167412788,2.0,0.0,0.08671334158190654,0.624176510678994,0.9135388781789552,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] ventriosum group,[Eubacterium] ventriosum group,-0.17065795351690466,0.6479009271218235,0.918021167412788,3.0,76.3740432568842,-0.43370143243717574,0.007282170526594784,0.19200368124250072,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Eubacterium] xylanophilum group,[Eubacterium] xylanophilum group,-0.508701244581493,0.0073489400394284084,0.2994693066067076,3.0,0.0,-0.4289891889755042,0.012509578307214397,0.2583683105254961,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Ruminococcus] gauvreauii group,[Ruminococcus] gauvreauii group,0.1301184352056039,0.5687257381682314,0.918021167412788,3.0,0.0,0.09004704227173699,0.6593326873432575,0.9230657622805604,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Lachnospirales.Lachnospiraceae.[Ruminococcus] gnavus group,[Ruminococcus] gnavus group,-0.11471283641953427,0.6418611779818846,0.918021167412788,3.0,0.0,-0.10693194254861554,0.6141522006907241,0.9135388781789552,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Monoglobales.Monoglobaceae.Monoglobus,Monoglobus,0.16213327504429031,0.33140714609653354,0.918021167412788,3.0,0.0,0.1282112044415291,0.39580322309276095,0.8148889887203902,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.NA.NA.NA,Clostridia,-0.0856019134704068,0.6326961970457272,0.918021167412788,3.0,16.357332127054367,-0.13310104579872123,0.37807726590690494,0.8148889887203902,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Butyricicoccaceae.Agathobaculum,Agathobaculum,-0.40506572977970723,0.037857028349132245,0.5534872166998023,3.0,0.0,-0.32182776458450646,0.06431504764216782,0.5115969698808803,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.Butyricicoccaceae.UCG-009,UCG-009,-0.022636551072778188,0.8571997535672523,0.9440781069693387,2.0,0.0,-0.05477392529586642,0.5134175399241063,0.8732170327339118,ns,True,mixedlm
cancer_other,Bacteria.Bacillota.Clostridia.Oscillospirales.NA.NA,Oscillospirales,0.028270850140338297,0.8386566288922024,0.9391262403893145,2.0,0.0,0.014889824138524216,0.8955142412184541,0.9826775494053449,ns,True,mixedlm
